Name,Listing,"Booking ID",Date,price,Status,"Discount group",created_at,"Last updated","Listing name","Sub listing name","Booking Message","Booking notes","Order number","Customer name","Customer email","Customer tlf","Customer address","Customer zip","Customer city","Biiling name","Biiling email","Biiling tlf","Biiling address","Biiling zip","Biiling city"
"Admin and Owner","Booking system - Weekly view test",1042,"08 Mar 2022 10:00 - 08 Mar 2022 15:00",Free,paid,,"2022-03-03 17:20:55",,"Booking system - Weekly view test",,,,,"Admin and Owner",AdminAndOwner@gibbs.no,99999999,"Guslundskroken 28",1746,Skjeberg,"Abdi Gryga",kontakt@gibbs.no,99999999,"Hei ",9999,Råde
"Admin and Owner","Booking system - Weekly view test",1043,"08 Mar 2022 15:00 - 08 Mar 2022 18:00",Free,paid,,"2022-03-03 17:21:31",,"Booking system - Weekly view test",,,,,"Admin and Owner",AdminAndOwner@gibbs.no,99999999,"Guslundskroken 28",1746,Skjeberg,"Abdi Gryga",kontakt@gibbs.no,99999999,"Hei ",9999,Råde
Owner,Låvetoppen,1048,"03 Mar 2022 07:30 - 03 Mar 2022 12:00",Free,paid,,"2022-03-03 18:36:46",,Låvetoppen,,,,0,Owner,abdi96@outlook.com,98106970,,,,"OwnerAbdi Abdi",abdi96@outlook.com,98106970,"asdd ",7777,pappa
Owner,Sponvika,1058,"04 Mar 2022 07:30 - 04 Mar 2022 11:30",Free,paid,,"2022-03-04 14:15:03",,Sponvika,,,"Kunde navn",0,Owner,abdi96@outlook.com,98106970,,,,"OwnerAbdi Abdi",abdi96@outlook.com,98106970,"asdd ",7777,pappa
"Admin and Owner","Booking system - Rental",1059,"05 Mar 2022 12:00 - 06 Mar 2022 12:00",1250,paid,,"2022-03-04 18:59:27",,"Booking system - Rental",,,,8344,"Admin and Owner",AdminAndOwner@gibbs.no,99999999,"Guslundskroken 28",1746,Skjeberg,"Abdi Gryga",kontakt@gibbs.no,99999999,"Hei ",9999,Råde
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Gibbs gymsal (demo)",1061,"08 Mar 2022 16:00 - 01 May 2022 21:59",Free,paid,,"2022-03-08 15:20:38",,"Gibbs gymsal (demo)",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Booking system - Weekly view test",1063,"14 Mar 2022 12:00 - 31 Mar 2022 21:59",Free,paid,,"2022-03-10 15:13:17",,"Booking system - Weekly view test",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Booking system - Weekly view test",1063,"14 Mar 2022 12:00 - 31 Mar 2022 21:59",Free,paid,,"2022-03-10 15:13:17",,"Booking system - Weekly view test",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Booking system - Weekly view test",1063,"14 Mar 2022 12:00 - 31 Mar 2022 21:59",Free,paid,,"2022-03-10 15:13:17",,"Booking system - Weekly view test",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Booking system - Weekly view test",1063,"14 Mar 2022 12:00 - 31 Mar 2022 21:59",Free,paid,,"2022-03-10 15:13:17",,"Booking system - Weekly view test",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Booking system - Weekly view test",1063,"14 Mar 2022 12:00 - 31 Mar 2022 21:59",Free,paid,,"2022-03-10 15:13:17",,"Booking system - Weekly view test",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Booking system - Weekly view test",1063,"14 Mar 2022 12:00 - 31 Mar 2022 21:59",Free,paid,,"2022-03-10 15:13:17",,"Booking system - Weekly view test",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Booking system - Weekly view test",1063,"14 Mar 2022 12:00 - 31 Mar 2022 21:59",Free,paid,,"2022-03-10 15:13:17",,"Booking system - Weekly view test",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Booking system - Weekly view test",1063,"14 Mar 2022 12:00 - 31 Mar 2022 21:59",Free,paid,,"2022-03-10 15:13:17",,"Booking system - Weekly view test",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Booking system - Weekly view test",1063,"14 Mar 2022 12:00 - 31 Mar 2022 21:59",Free,paid,,"2022-03-10 15:13:17",,"Booking system - Weekly view test",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Booking system - Weekly view test",1063,"14 Mar 2022 12:00 - 31 Mar 2022 21:59",Free,paid,,"2022-03-10 15:13:17",,"Booking system - Weekly view test",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Booking system - Weekly view test",1063,"14 Mar 2022 12:00 - 31 Mar 2022 21:59",Free,paid,,"2022-03-10 15:13:17",,"Booking system - Weekly view test",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Booking system - Weekly view test",1063,"14 Mar 2022 12:00 - 31 Mar 2022 21:59",Free,paid,,"2022-03-10 15:13:17",,"Booking system - Weekly view test",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Booking system - Weekly view test",1063,"14 Mar 2022 12:00 - 31 Mar 2022 21:59",Free,paid,,"2022-03-10 15:13:17",,"Booking system - Weekly view test",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Booking system - Weekly view test",1063,"14 Mar 2022 12:00 - 31 Mar 2022 21:59",Free,paid,,"2022-03-10 15:13:17",,"Booking system - Weekly view test",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Booking system - Weekly view test",1063,"14 Mar 2022 12:00 - 31 Mar 2022 21:59",Free,paid,,"2022-03-10 15:13:17",,"Booking system - Weekly view test",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Booking system - Weekly view test",1063,"14 Mar 2022 12:00 - 31 Mar 2022 21:59",Free,paid,,"2022-03-10 15:13:17",,"Booking system - Weekly view test",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Booking system - Weekly view test",1063,"14 Mar 2022 12:00 - 31 Mar 2022 21:59",Free,paid,,"2022-03-10 15:13:17",,"Booking system - Weekly view test",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
Stengt,"Booking system - Weekly view test",1063,"14 Mar 2022 12:00 - 31 Mar 2022 21:59",Free,paid,,"2022-03-10 15:13:17",,"Booking system - Weekly view test",,,,0,Stengt,demo3@gibbs.no,,,,," ",,," ",,
"Admin and Owner","Booking system - Rental",1064,"19 Mar 2022 12:00 - 20 Mar 2022 12:00",Free,paid,,"2022-03-10 17:03:12",,"Booking system - Rental",,,,,"Admin and Owner",AdminAndOwner@gibbs.no,99999999,"Guslundskroken 28",1746,Skjeberg,"Abdi Gryga",kontakt@gibbs.no,99999999,"Hei ",9999,Råde
"Admin and Owner","Booking system - Rental",1065,"24 Mar 2022 12:00 - 27 Mar 2022 12:00",Free,paid,,"2022-03-10 17:03:49",,"Booking system - Rental",,,,,"Admin and Owner",AdminAndOwner@gibbs.no,99999999,"Guslundskroken 28",1746,Skjeberg,"Abdi Gryga",kontakt@gibbs.no,99999999,"Hei ",9999,Råde
"Admin and Owner","Booking system - Rental",1185,"30 Mar 2022 12:00 - 31 Mar 2022 12:00",Free,paid,,"2022-03-18 19:04:21",,"Booking system - Rental",,,,8474,"Admin and Owner",AdminAndOwner@gibbs.no,99999999,"Guslundskroken 28",1746,Skjeberg,"Abdi Gryga",kontakt@gibbs.no,99999999,"Hei ",9999,Råde
"Admin and Owner","Booking system - Rental",1186,"28 Mar 2022 12:00 - 28 Apr 2022 21:59",Free,paid,,"2022-03-18 19:04:51",,"Booking system - Rental",,,,0,"Admin and Owner",AdminAndOwner@gibbs.no,99999999,"Guslundskroken 28",1746,Skjeberg,"Abdi Gryga",kontakt@gibbs.no,99999999,"Hei ",9999,Råde
"Admin and Owner","Booking system - Rental",1186,"28 Mar 2022 12:00 - 28 Apr 2022 21:59",Free,paid,,"2022-03-18 19:04:51",,"Booking system - Rental",,,,0,"Admin and Owner",AdminAndOwner@gibbs.no,99999999,"Guslundskroken 28",1746,Skjeberg,"Abdi Gryga",kontakt@gibbs.no,99999999,"Hei ",9999,Råde
"Admin and Owner","Booking system - Rental",1186,"28 Mar 2022 12:00 - 28 Apr 2022 21:59",Free,paid,,"2022-03-18 19:04:51",,"Booking system - Rental",,,,0,"Admin and Owner",AdminAndOwner@gibbs.no,99999999,"Guslundskroken 28",1746,Skjeberg,"Abdi Gryga",kontakt@gibbs.no,99999999,"Hei ",9999,Råde
"Admin and Owner","Booking system - Rental",1186,"28 Mar 2022 12:00 - 28 Apr 2022 21:59",Free,paid,,"2022-03-18 19:04:51",,"Booking system - Rental",,,,0,"Admin and Owner",AdminAndOwner@gibbs.no,99999999,"Guslundskroken 28",1746,Skjeberg,"Abdi Gryga",kontakt@gibbs.no,99999999,"Hei ",9999,Råde
"Admin and Owner","Booking system - Rental",1186,"28 Mar 2022 12:00 - 28 Apr 2022 21:59",Free,paid,,"2022-03-18 19:04:51",,"Booking system - Rental",,,,0,"Admin and Owner",AdminAndOwner@gibbs.no,99999999,"Guslundskroken 28",1746,Skjeberg,"Abdi Gryga",kontakt@gibbs.no,99999999,"Hei ",9999,Råde
"Admin and Owner","Booking system - Rental",1186,"28 Mar 2022 12:00 - 28 Apr 2022 21:59",Free,paid,,"2022-03-18 19:04:51",,"Booking system - Rental",,,,0,"Admin and Owner",AdminAndOwner@gibbs.no,99999999,"Guslundskroken 28",1746,Skjeberg,"Abdi Gryga",kontakt@gibbs.no,99999999,"Hei ",9999,Råde
"Admin and Owner","Booking system - Rental",1186,"28 Mar 2022 12:00 - 28 Apr 2022 21:59",Free,paid,,"2022-03-18 19:04:51",,"Booking system - Rental",,,,0,"Admin and Owner",AdminAndOwner@gibbs.no,99999999,"Guslundskroken 28",1746,Skjeberg,"Abdi Gryga",kontakt@gibbs.no,99999999,"Hei ",9999,Råde
"Admin and Owner","Booking system - Rental",1186,"28 Mar 2022 12:00 - 28 Apr 2022 21:59",Free,paid,,"2022-03-18 19:04:51",,"Booking system - Rental",,,,0,"Admin and Owner",AdminAndOwner@gibbs.no,99999999,"Guslundskroken 28",1746,Skjeberg,"Abdi Gryga",kontakt@gibbs.no,99999999,"Hei ",9999,Råde
"Admin and Owner","Booking system - Rental",1186,"28 Mar 2022 12:00 - 28 Apr 2022 21:59",Free,paid,,"2022-03-18 19:04:51",,"Booking system - Rental",,,,0,"Admin and Owner",AdminAndOwner@gibbs.no,99999999,"Guslundskroken 28",1746,Skjeberg,"Abdi Gryga",kontakt@gibbs.no,99999999,"Hei ",9999,Råde
"Admin and Owner","Booking system - Rental",1186,"28 Mar 2022 12:00 - 28 Apr 2022 21:59",Free,paid,,"2022-03-18 19:04:51",,"Booking system - Rental",,,,0,"Admin and Owner",AdminAndOwner@gibbs.no,99999999,"Guslundskroken 28",1746,Skjeberg,"Abdi Gryga",kontakt@gibbs.no,99999999,"Hei ",9999,Råde
Name,Listing,"Booking ID",Date,price,Status,"Discount group",created_at,"Last updated","Listing name","Sub listing name","Booking Message","Booking notes","Order number","Customer name","Customer email","Customer tlf","Customer address","Customer zip","Customer city","Biiling name","Biiling email","Biiling tlf","Biiling address","Biiling zip","Biiling city"
"Buyer Only",,952,"07 Mar 2022 12:00 - 15 Apr 2023 21:59",Free,paid,,"2022-02-18 17:22:02",,,,,,,"Buyer Only",buyerOnlytest@gibbs.no,41414143,,,,"Buyer Only",buyterOnlyTest@gibbs.no,41414143,"34243 ",2343,fedfd
"Buyer Only",,952,"07 Mar 2022 12:00 - 15 Apr 2023 21:59",Free,paid,,"2022-02-18 17:22:02",,,,,,,"Buyer Only",buyerOnlytest@gibbs.no,41414143,,,,"Buyer Only",buyterOnlyTest@gibbs.no,41414143,"34243 ",2343,fedfd
"Buyer Only",,952,"07 Mar 2022 12:00 - 15 Apr 2023 21:59",Free,paid,,"2022-02-18 17:22:02",,,,,,,"Buyer Only",buyerOnlytest@gibbs.no,41414143,,,,"Buyer Only",buyterOnlyTest@gibbs.no,41414143,"34243 ",2343,fedfd
"Buyer Only",,952,"07 Mar 2022 12:00 - 15 Apr 2023 21:59",Free,paid,,"2022-02-18 17:22:02",,,,,,,"Buyer Only",buyerOnlytest@gibbs.no,41414143,,,,"Buyer Only",buyterOnlyTest@gibbs.no,41414143,"34243 ",2343,fedfd
"Buyer Only",,952,"07 Mar 2022 12:00 - 15 Apr 2023 21:59",Free,paid,,"2022-02-18 17:22:02",,,,,,,"Buyer Only",buyerOnlytest@gibbs.no,41414143,,,,"Buyer Only",buyterOnlyTest@gibbs.no,41414143,"34243 ",2343,fedfd
"Buyer Only",,952,"07 Mar 2022 12:00 - 15 Apr 2023 21:59",Free,paid,,"2022-02-18 17:22:02",,,,,,,"Buyer Only",buyerOnlytest@gibbs.no,41414143,,,,"Buyer Only",buyterOnlyTest@gibbs.no,41414143,"34243 ",2343,fedfd
"Buyer Only",,952,"07 Mar 2022 12:00 - 15 Apr 2023 21:59",Free,paid,,"2022-02-18 17:22:02",,,,,,,"Buyer Only",buyerOnlytest@gibbs.no,41414143,,,,"Buyer Only",buyterOnlyTest@gibbs.no,41414143,"34243 ",2343,fedfd
"Buyer Only",,952,"07 Mar 2022 12:00 - 15 Apr 2023 21:59",Free,paid,,"2022-02-18 17:22:02",,,,,,,"Buyer Only",buyerOnlytest@gibbs.no,41414143,,,,"Buyer Only",buyterOnlyTest@gibbs.no,41414143,"34243 ",2343,fedfd
"Buyer Only",,952,"07 Mar 2022 12:00 - 15 Apr 2023 21:59",Free,paid,,"2022-02-18 17:22:02",,,,,,,"Buyer Only",buyerOnlytest@gibbs.no,41414143,,,,"Buyer Only",buyterOnlyTest@gibbs.no,41414143,"34243 ",2343,fedfd
"Buyer Only",,952,"07 Mar 2022 12:00 - 15 Apr 2023 21:59",Free,paid,,"2022-02-18 17:22:02",,,,,,,"Buyer Only",buyerOnlytest@gibbs.no,41414143,,,,"Buyer Only",buyterOnlyTest@gibbs.no,41414143,"34243 ",2343,fedfd
"Buyer Only",,952,"07 Mar 2022 12:00 - 15 Apr 2023 21:59",Free,paid,,"2022-02-18 17:22:02",,,,,,,"Buyer Only",buyerOnlytest@gibbs.no,41414143,,,,"Buyer Only",buyterOnlyTest@gibbs.no,41414143,"34243 ",2343,fedfd
"Buyer Only",,952,"07 Mar 2022 12:00 - 15 Apr 2023 21:59",Free,paid,,"2022-02-18 17:22:02",,,,,,,"Buyer Only",buyerOnlytest@gibbs.no,41414143,,,,"Buyer Only",buyterOnlyTest@gibbs.no,41414143,"34243 ",2343,fedfd
"Buyer Only",,952,"07 Mar 2022 12:00 - 15 Apr 2023 21:59",Free,paid,,"2022-02-18 17:22:02",,,,,,,"Buyer Only",buyerOnlytest@gibbs.no,41414143,,,,"Buyer Only",buyterOnlyTest@gibbs.no,41414143,"34243 ",2343,fedfd
"Buyer Only",,952,"07 Mar 2022 12:00 - 15 Apr 2023 21:59",Free,paid,,"2022-02-18 17:22:02",,,,,,,"Buyer Only",buyerOnlytest@gibbs.no,41414143,,,,"Buyer Only",buyterOnlyTest@gibbs.no,41414143,"34243 ",2343,fedfd
"Buyer Only",,952,"07 Mar 2022 12:00 - 15 Apr 2023 21:59",Free,paid,,"2022-02-18 17:22:02",,,,,,,"Buyer Only",buyerOnlytest@gibbs.no,41414143,,,,"Buyer Only",buyterOnlyTest@gibbs.no,41414143,"34243 ",2343,fedfd
"Buyer Only",,952,"07 Mar 2022 12:00 - 15 Apr 2023 21:59",Free,paid,,"2022-02-18 17:22:02",,,,,,,"Buyer Only",buyerOnlytest@gibbs.no,41414143,,,,"Buyer Only",buyterOnlyTest@gibbs.no,41414143,"34243 ",2343,fedfd
"Buyer Only",,952,"07 Mar 2022 12:00 - 15 Apr 2023 21:59",Free,paid,,"2022-02-18 17:22:02",,,,,,,"Buyer Only",buyerOnlytest@gibbs.no,41414143,,,,"Buyer Only",buyterOnlyTest@gibbs.no,41414143,"34243 ",2343,fedfd
"Buyer Only",,952,"07 Mar 2022 12:00 - 15 Apr 2023 21:59",Free,paid,,"2022-02-18 17:22:02",,,,,,,"Buyer Only",buyerOnlytest@gibbs.no,41414143,,,,"Buyer Only",buyterOnlyTest@gibbs.no,41414143,"34243 ",2343,fedfd
"Buyer Only",,952,"07 Mar 2022 12:00 - 15 Apr 2023 21:59",Free,paid,,"2022-02-18 17:22:02",,,,,,,"Buyer Only",buyerOnlytest@gibbs.no,41414143,,,,"Buyer Only",buyterOnlyTest@gibbs.no,41414143,"34243 ",2343,fedfd
"Buyer Only",,952,"07 Mar 2022 12:00 - 15 Apr 2023 21:59",Free,paid,,"2022-02-18 17:22:02",,,,,,,"Buyer Only",buyerOnlytest@gibbs.no,41414143,,,,"Buyer Only",buyterOnlyTest@gibbs.no,41414143,"34243 ",2343,fedfd
"Buyer Only",,952,"07 Mar 2022 12:00 - 15 Apr 2023 21:59",Free,paid,,"2022-02-18 17:22:02",,,,,,,"Buyer Only",buyerOnlytest@gibbs.no,41414143,,,,"Buyer Only",buyterOnlyTest@gibbs.no,41414143,"34243 ",2343,fedfd
